text,sentiment_id,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official,Joking
"تراجعوا.. عدونا يموت إن تراجعنا.. مجلس الصحة بدول مجلس التعاون يطلق أغنية \تراجعوا\"" لمكافحة فيروس المستجد""",Neutral,0,0,0,0,0,0,0,0,1,0
خليكم شاهدين انا قاعده في البيت لي ٣ أسابيع لو الجاتني دي كرونا جابوها لي واللهي😭😭😭😭,Joking,0,0,0,0,0,0,0,0,0,1
انصحكم تابعو The wlking dead بذي الفتره احسه جالس يشرح نظام كرونا,Positive,1,0,1,0,0,0,0,0,0,0
ألمانيا تسجل 5453 إصابة جديدة بفيروس و 149 حالة وفاة أخرى، و تسجل 61 إصابة جديدة بالفيروس، لتصل إلى 708 حالات. ,Neutral,0,0,0,0,0,0,0,0,1,0
وزير الشؤون خلال تفقدها لمغادرة المخالفين من الجالية الفلبينية.. عدد المسجلين إلى الان وصل اكثر من 700 شخص كرونا,Neutral,0,0,0,0,0,0,0,0,1,0
كورونا بالله قلنا انو كل ذا كان تشويق لكذبة أبريل و اختفي يلا,Neutral,0,0,0,0,0,0,0,0,0,0
،الرئيس التونسي يصدر عفواً عاماً عن السجناء ويمدد الحظر الصحي بسبب كورونا,Neutral,0,0,0,0,0,0,0,0,1,0
"أخبار عربية | وزارة الصحة الكويتية تعلن عن تسجيل 28 إصابة جديدة بفيروس ليرتفع عدد الإصابات الكلى إلى 317

",Neutral,0,0,0,0,0,0,0,0,1,0
الرئيس الايراني: انخفاض تفشي فيروس كورونا في جميع المحافظات.,Neutral,0,0,0,0,0,0,0,0,1,0
الصحة) الكويتية: 28 إصابة جديدة بفيروس كورونا خلال ال24 ساعة الماضية وإجمالي الحالات المسجلة 317,Neutral,0,0,0,0,0,0,0,0,1,0
سلام نظر هو السلوك اللي ابيه يستمر حتى بعد ازمة كورونا,Positive,1,0,0,0,0,0,0,0,0,0
من بعد كورونا عدة تداعيات تحتاج معالجة سريعة نذكرها في وقتها،,Neutral,0,0,0,0,0,0,0,0,0,0
والله ياجماعه الحمدلله انو كورونا ده ظهر اول شي في الصين وعرفوهو طوالي، ده لو كان ظهر عندنا هنا كان ل اسي ماعرفين الناس دي بتموت من شنو.,Joking,0,0,0,0,0,0,0,0,0,1
من كثرة ما قيل اشتدت الاقاويل .... و من كثرة التحاليل انتشرت الاضاليل . ,Negative,0,0,0,0,0,1,0,0,0,0
عاجل | وزارة الصحة البلجيكية: تسجيل 123 حالة وفاة بسبب فيروس كورونا ليرتفع إجمالي الوفيات إلى 828,Neutral,0,0,0,0,0,0,0,0,1,0
كثير من المظالم في الأرض لو أنصفها الله في الدنيا لكان كورونا أدنى ما تمر به البشرية.,Negative,0,0,0,0,1,1,0,0,0,0
في ناس جلدها عم يرعها🙂 وشكلي مش رح انطر كورونا لادبك فيهم🙂,Negative,0,0,0,0,0,0,1,0,0,0
لو يدري كرونا نوابنا جذي بيشتغلون جان من زمان جانا,Joking,0,0,0,0,0,0,0,0,0,1
"شكرا بوسعود✨

اذا كان الكورونا مرض وابتلاء فإن نشر الشائعات وترويجها قرار خبيث او غباء محض !",Negative,0,0,0,0,0,0,1,0,0,0
واضح ان سوقنا تبلدت مشاعره ماعاد يأثر فيه لا كورونا ولا اسعار النفط ولا الداو جونز صار يقدح من رأسه :),Negative,0,0,0,0,1,1,1,0,0,0
مع اني والحمد لله رب العالمين يوميا احصن نفسي صباحا ومساء واخذ بالأسباب الوقائيه إلا أني إلى الآن مقتنع ومتاكد ان كورونا كذبه,Negative,0,0,0,0,0,0,0,1,0,0
وكالة الأناضول: الشؤون الدينية التركية تجيز جمع أموال الزكاة عبر حملات التضامن الوطني لصالح مكافحة كورونا,Neutral,0,0,0,0,0,0,0,0,1,0
ألمانيا تسجل 5453 إصابة جديدة بفيروس و 149 حالة وفاة أخرى، و تسجل 61 إصابة جديدة بالفيروس، لتصل إلى 708 حالات. ,Neutral,0,0,0,0,0,0,0,0,1,0
"العالم عم تدعي لرب العالمين لتخلص من كورونا ، والجوع والفقر ،
وبعد في ناس بتحكي بالثورة ،
قمة المهزلة .",Negative,0,0,0,0,0,0,1,0,0,0
كل يوم بلا وفاة مصاب كرونا بالكويت يعتبر إنجاز لوزارة الصحه وكوادرها ,Positive,1,1,0,0,0,0,0,0,0,0
"تغريدة عن سرعة انتشار كورونا

من 1 حالة حتى 400 الف حالة تم خلال 4 شهور

من 400 الف حالة حتى 800 الف حالة تم خلال أسبوع

ولا يزال للقصة بقية",Neutral,0,0,0,0,0,0,0,0,1,0
"تصوروا الرقم
حوالي 250 غرفة في مستشفياتنا مشغولة بمرضى كورونا
كم نسبة الوافدين منهم؟",Neutral,0,0,0,0,0,0,0,0,0,0
وزارة الصحة البلجيكية: تسجيل 123 حالة وفاة بسبب فيروس كورونا ليرتفع إجمالي الوفيات إلى 828 ,Neutral,0,0,0,0,0,0,0,0,1,0
يارب اليوم تصير حالات الإصابه بمرض كورونا أقل يارب,Positive,1,0,1,0,0,0,0,0,0,0
"اللهم اجعل هذي الأيام تمر ولا تضر ، اللهم اجعل هذا البلد آمناً وسائر بلاد المسلمين..

",Positive,0,0,1,0,0,0,0,0,0,0
ألمانيا تسجل 5453 إصابة جديدة بفيروس و 149 حالة وفاة أخرى، و تسجل 61 إصابة جديدة بالفيروس، لتصل إلى 708 حالات. ,Neutral,0,0,0,0,0,0,0,0,1,0
نسيت كم يوم مر من بدت ازمة كورونا وجلسنا في البيوت احد يتذكر التاريخ بالضبط من تم تعليق العمل ؟,Neutral,0,0,0,0,0,0,0,0,0,0
"
 في موضوع 
اقول وبكل مصداقية أننا نحتاج الكثير من المصداقية فيه .",Negative,0,0,0,0,1,0,1,0,0,0
كيفية تجنب فيروس كورونا في ٥ خطوات سهلة,Positive,1,0,0,0,0,0,0,0,0,0
"عندما يسقط الفنان في وحل الأزمات .. ! 

\ ياخسارتك يا حياة الفهد \"" ",Negative,0,0,0,0,0,1,1,0,0,0
ألمانيا تسجل 5453 إصابة جديدة بفيروس و 149 حالة وفاة أخرى، و تسجل 61 إصابة جديدة بالفيروس، لتصل إلى 708 حالات. ,Neutral,0,0,0,0,0,0,0,0,1,0
" : إرتفاع حصيلة إصابات فيروس كورونا إلى 317
إصابات جديدة : 28
",Neutral,0,0,0,0,0,0,0,0,1,0
تعرفون أنا ايش ابقا ابقا اجمع المطبلين مع الاصلاحين وأحطهم في غرفه كل الي فيها بهم كرونا واسكر عليهم الباب مافي طلعه,Negative,0,0,0,0,0,0,1,0,0,0
"علي مستوي 5000 سرير
عناية مركزة كلهم مشغولين 
سباق مع الموت 
",Neutral,0,0,0,0,0,0,0,0,1,0
اكلين تراب بسبب كورونا والحجر والي فينا مكفينا هالسنه خلوها على شاني مجامله😂 ,Joking,0,0,0,0,0,0,0,0,0,1
"إغلاق فعلي لأسواق القات في العاصمة صنعاء بسبب مخاوف \كورونا\""، والباعة يتوزعون داخل الأحياء.",Neutral,0,0,0,0,0,0,0,0,1,0
"بينما ينبري أهل العلم لمحاربة فيروس 
بُصاب أهل الدجل و العلاجات السحرية بإنهيارات عصبية و عاطفية لعدم تصديق الناس لهم:",Negative,0,0,0,0,1,1,1,0,0,0
مصر فيها 13الاف قريه كورنا تسيب كل دول وتجي قريتي الهياتم 10 حالات وحظر كامل لاحول ولاقوة الابالله العلي العظيم,Negative,0,0,0,0,1,1,0,0,0,0
التطبيقات حاليا اذا جيت بتشتري منهم يجيك اقرب وقت بعد ١٠ ايام !!! والله كورونا لعب فينا الله يلعن آكلي الخفافيش,Negative,0,0,0,0,0,0,1,0,0,0
"عارف ان النهارده اول الشهر مش محتاج حد يفكرني و نازل مزاجي رايق اي حد هيكلمني في فلوس هزعله 👌

احترموا نفسكم في كورونا .. 😏👊",Joking,0,0,0,0,0,0,0,0,0,1
"الرئيس الجزائري نحن مستعدون لإنفاق مليار دولار لمواجهة 


",Neutral,0,0,0,0,0,0,0,0,1,0
كرونا ليسة وباء انها مصطنعه اللهم احفظ امتك,Negative,0,0,0,0,0,0,0,1,0,0
"سلام ..

ممكن رقم الطوارئ مال كورونا ؟ 
جديات يعني اذا احد يتذكره خلي ينطينياه 🙄 واكون ممنونة 🌹",Negative,0,0,0,0,1,0,0,0,0,0
الباب اللي يجي منه كورونا... سدوه وارحمونا.. ,Joking,0,0,0,0,0,0,0,0,0,1
اعلن اصابتي بـ لا تنسوني من دعائكم💔,Negative,0,0,0,0,0,1,0,0,0,0
"أفريل
أرجوك كن مهذبا 🙏🙏🙏

بالله ادمدمنا نعملوا هدنة صغيرة عالاقل 🌹🌹

 
 
 
 
",Positive,1,0,1,0,0,0,0,0,0,0
مخي تبرمج على كورونا لدرجة وانا اشوف مسلسلات صرت اتوتر اذا صافحو بعض🤦🏻‍♀️,Negative,0,0,0,0,1,0,0,0,0,0
اي انساني اشوفه بالتايملاين برقعه بلوك يه خلاااص طفحنا كورونا وافدين,Negative,0,0,0,0,0,0,1,0,0,0
الاخوة العناتيل اصحاب اكونتات الزفت المقرفة اللي زي وشهم اتنيلوا بقي اياكش يجيلكوا كورونا تخلصنا من قرفكوا جتكوا القرف,Negative,0,0,0,0,0,0,1,0,0,0
كم تمنيت في أول يوم من إبريل أن يكون فايروس كورونا الخبيث كذبة 💔,Negative,0,0,0,0,0,1,0,0,0,0
"فيروس كورونا في الولايات المتحدة:

 - 188.592 حالة إصابة مؤكدة
 - 7،251 حاله تعافي من الفيروس
 - 4055 حالة وفاة
 - 4576 حالهم حرجة",Neutral,0,0,0,0,0,0,0,0,1,0
صدقوني اذا م راح نموت بـ كورونا راح نموت من الغبار,Negative,0,0,0,1,0,0,1,0,0,0
حبكت ياكل خفاش الكلب ال٩٩ الف كلب؟ ,Joking,0,0,0,0,0,0,0,0,0,1
مادام اذا ما بتحبي حدا يحكيكي ما تكتبي الخاص مغلق وعندي اولاد واحب زوجي كثيرا، كتبي معي كورونا بس,Joking,0,0,0,0,0,0,0,0,0,1
"كورونا متفشية في الاجواء
وسرطان متفشي في السلطة
لا حلول مرتقبة ولا امل",Negative,0,0,0,1,0,0,0,0,0,0
"كلمني في السر اصل كورونا بتلم
🤣🤣🤣🤣🤣🤣🤣🤣
مثل موروني جديد
🤣🤣🤣🤣🤣",Joking,0,0,0,0,0,0,0,0,0,1
"🔴 وزارة الصحة: احصائيات فيروس 694 اصابة 
50 الوفيات 
170 المتشافين 


 
",Neutral,0,0,0,0,0,0,0,0,1,0
حيواني الأليف أجمل ما في البيت و يستحيييل أن أتخلص منه بسبب أوهام نقل الكورونا و غيرها ،، حقيقة أراه فرد من العائلة,Negative,0,0,0,0,0,1,0,0,0,0
 | وزارة الصحة الكويتية: تسجيل 28 إصابة جديدة بفيروس ليرتفع الإجمالي إلى 317,Neutral,0,0,0,0,0,0,0,0,1,0
من الضروره العزل الكامل للمناطق التي يقطنها الوافدين مما تم اكتشاف حالات الاصابه بفايروس وخصوصاً الجاليات الاسيويه .,Negative,0,0,0,0,1,0,0,0,0,0
أمين عام الناتو: نتهيأ للمساعدة في أزمة كورونا التي ستدوم فترة طويلة,Neutral,0,0,0,0,0,0,0,0,1,0
دار الإفتاء: يجوز التعجيل بإخراج الزكاة قبل استحقاقها للمتضررين من فيروس كورونا,Neutral,0,0,0,0,0,0,0,0,1,0
الله يصّبرنا على غثاثتكم بشهر أبريل، الواحد يلقاها من كورونا ولا الحجر ولا ثقل دمكم,Negative,0,0,0,0,0,0,1,0,0,0
 | وزارة الصحة البلجيكية: تسجيل 123 حالة وفاة بسبب فيروس ليرتفع إجمالي الوفيات إلى 828,Neutral,0,0,0,0,0,0,0,0,1,0
يارب كورونا متصيبش اي مكان آخر في ليبيا.. يارب رأفة بالعجائز وقليلي الحيله والعماله,Positive,0,0,1,0,0,0,0,0,0,0
افهم كل الناس الا اللي يتفاولون عن نفسهم ان عندهم كورونا فايروس ويقولون بعدين كذبة ابريل ما يضحك يا مجانين,Negative,0,0,0,0,0,0,1,0,0,0
خلاص مليت متى امارس حياتي الطبيعية!! يلعنم كورونا,Negative,0,0,0,0,0,1,1,0,0,0
موجة ثانية من فيروس كورونا تضرب هونغ كونغ,Neutral,0,0,0,0,0,0,0,0,1,0
"الخير مامن خير والشر عجلمبوو
في الازمات تظهر فئه من المستنقعات لتبث العنصريه والتفرقه في المجتمع هم اخطر من ",Negative,0,0,0,0,0,0,1,0,0,0
لازم بعد العالم كله يراجع موضوع دوام 8 ساعات !!,Negative,0,0,0,0,0,1,1,0,0,0
 وزير الثقافة الاسبق انور ابو عيشة من فيروس كورونا بعد اصابته في فرنسا,Neutral,0,0,0,0,0,0,0,0,1,0
تركيا منتشر فيها كورونا بشكل مرعب حتى انه وصل للمشاهير ، خفت على مراد يلديريم 😫😫😭💔,Negative,0,0,0,0,1,0,0,0,0,0
هناك بعض الأشخاص لا يجب عليك مصفاحتهم ليس لأن يوجد كورونا ولكن هم الكورونا..!,Negative,0,0,0,0,0,0,1,0,0,0
"حتى بالوباء الازياء للمراسيلات
اضرب كورونا كل متكبر",Negative,0,0,0,1,0,0,1,0,0,0
"٢٢ حاله مخالطه !! 
اهجعوو ب بيوتكم ي بشر 
",Negative,0,0,0,0,1,0,1,0,0,0
أمين عام الناتو: نتهيأ للمساعدة في أزمة التي ستدوم فترة طويلة,Neutral,0,0,0,0,0,0,0,0,1,0
"سلطات تدفع للسجناء مقابل حفر قبور جماعية 


",Neutral,0,0,0,0,0,0,0,0,1,0
"مع وضع صرت أكثر جرأة وقاعد احلق بالبيت 
طبعا مابدهاش تزبط لكن المهم ",Positive,1,0,0,0,0,0,0,0,0,0
شنو الفرق بين مصاب كورونا مخالط و المخالط تحت التقصي الوبائي؟,Neutral,0,0,0,0,0,0,0,0,0,0
"الطبيعة تستعيد الكوكب من الانسان
احداث كورونا ستلهم المنتجين السينمائين لافلام اكثر واقعية عن الاوبئة",Neutral,0,0,0,0,0,0,0,0,1,0
 نجوى خشيلنا حالك عن كورونا لانه انت اغلى شي بالدنيا ونحبچ,Positive,1,0,0,0,0,0,0,0,0,0
